Time (EpSec),x (km),y (km),z (km),Angle (deg),Angle (deg)
645.3,20594.71036,-36794.69281,-43.083142,117.802,6.189
645.4,20594.97867,-36794.54263,-43.083718,117.803,6.189
645.5,20595.24698,-36794.39245,-43.084294,117.804,6.189
645.6,20595.51529,-36794.24226,-43.084871,117.804,6.189
645.7,20595.7836,-36794.09208,-43.085447,117.805,6.189
645.8,20596.0519,-36793.94189,-43.086023,117.806,6.189
645.9,20596.32021,-36793.7917,-43.086599,117.807,6.189
646,20596.58851,-36793.64151,-43.087176,117.807,6.189
646.1,20596.85681,-36793.49131,-43.087752,117.808,6.189
646.2,20597.12511,-36793.34112,-43.088328,117.809,6.189
646.3,20597.39341,-36793.19092,-43.088904,117.81,6.189
646.4,20597.66171,-36793.04072,-43.089481,117.81,6.189
646.5,20597.93001,-36792.89052,-43.090057,117.811,6.189
646.6,20598.19831,-36792.74031,-43.090633,117.812,6.189
646.7,20598.4666,-36792.59011,-43.091209,117.813,6.189
646.8,20598.7349,-36792.4399,-43.091785,117.814,6.189
646.9,20599.00319,-36792.28969,-43.092362,117.814,6.189
647,20599.27148,-36792.13948,-43.092938,117.815,6.189
647.1,20599.53978,-36791.98927,-43.093514,117.816,6.189
647.2,20599.80807,-36791.83905,-43.09409,117.817,6.189
647.3,20600.07636,-36791.68883,-43.094667,117.817,6.189
647.4,20600.34464,-36791.53861,-43.095243,117.818,6.189
647.5,20600.61293,-36791.38839,-43.095819,117.819,6.189
647.6,20600.88122,-36791.23817,-43.096395,117.82,6.189
647.7,20601.1495,-36791.08794,-43.096971,117.82,6.189
647.8,20601.41778,-36790.93772,-43.097548,117.821,6.189
647.9,20601.68607,-36790.78749,-43.098124,117.822,6.189
648,20601.95435,-36790.63726,-43.0987,117.823,6.189
648.1,20602.22263,-36790.48702,-43.099276,117.823,6.189
648.2,20602.49091,-36790.33679,-43.099852,117.824,6.189
648.3,20602.75919,-36790.18655,-43.100428,117.825,6.189
648.4,20603.02746,-36790.03631,-43.101005,117.826,6.189
648.5,20603.29574,-36789.88607,-43.101581,117.826,6.188
648.6,20603.56402,-36789.73583,-43.102157,117.827,6.188
648.7,20603.83229,-36789.58558,-43.102733,117.828,6.188
648.8,20604.10056,-36789.43534,-43.103309,117.829,6.188
648.9,20604.36883,-36789.28509,-43.103886,117.83,6.188
649,20604.6371,-36789.13484,-43.104462,117.83,6.188
649.1,20604.90537,-36788.98458,-43.105038,117.831,6.188
649.2,20605.17364,-36788.83433,-43.105614,117.832,6.188
649.3,20605.44191,-36788.68407,-43.10619,117.833,6.188
649.4,20605.71018,-36788.53381,-43.106766,117.833,6.188
649.5,20605.97844,-36788.38355,-43.107342,117.834,6.188
649.6,20606.2467,-36788.23329,-43.107919,117.835,6.188
649.7,20606.51497,-36788.08303,-43.108495,117.836,6.188
649.8,20606.78323,-36787.93276,-43.109071,117.836,6.188
649.9,20607.05149,-36787.78249,-43.109647,117.837,6.188
650,20607.31975,-36787.63222,-43.110223,117.838,6.188
650.1,20607.58801,-36787.48195,-43.110799,117.839,6.188
650.2,20607.85627,-36787.33167,-43.111376,117.839,6.188
650.3,20608.12452,-36787.1814,-43.111952,117.84,6.188
650.4,20608.39278,-36787.03112,-43.112528,117.841,6.188
650.5,20608.66103,-36786.88084,-43.113104,117.842,6.188
650.6,20608.92928,-36786.73056,-43.11368,117.842,6.188
650.7,20609.19754,-36786.58027,-43.114256,117.843,6.188
650.8,20609.46579,-36786.42999,-43.114832,117.844,6.188
650.9,20609.73404,-36786.2797,-43.115408,117.845,6.188
651,20610.00229,-36786.12941,-43.115985,117.846,6.188
651.1,20610.27053,-36785.97912,-43.116561,117.846,6.188
651.2,20610.53878,-36785.82883,-43.117137,117.847,6.188
651.3,20610.80702,-36785.67853,-43.117713,117.848,6.188
651.4,20611.07527,-36785.52823,-43.118289,117.849,6.188
651.5,20611.34351,-36785.37793,-43.118865,117.849,6.188
651.6,20611.61175,-36785.22763,-43.119441,117.85,6.188
651.7,20611.88,-36785.07733,-43.120017,117.851,6.188
651.8,20612.14823,-36784.92702,-43.120593,117.852,6.188
651.9,20612.41647,-36784.77671,-43.12117,117.852,6.188
652,20612.68471,-36784.6264,-43.121746,117.853,6.188
652.1,20612.95295,-36784.47609,-43.122322,117.854,6.188
652.2,20613.22118,-36784.32578,-43.122898,117.855,6.188
652.3,20613.48942,-36784.17546,-43.123474,117.855,6.188
652.4,20613.75765,-36784.02515,-43.12405,117.856,6.188
652.5,20614.02588,-36783.87483,-43.124626,117.857,6.188
652.6,20614.29411,-36783.72451,-43.125202,117.858,6.188
652.7,20614.56234,-36783.57418,-43.125778,117.859,6.188
652.8,20614.83057,-36783.42386,-43.126354,117.859,6.188
652.9,20615.0988,-36783.27353,-43.12693,117.86,6.188
653,20615.36703,-36783.1232,-43.127507,117.861,6.188
653.1,20615.63525,-36782.97287,-43.128083,117.862,6.188
653.2,20615.90348,-36782.82254,-43.128659,117.862,6.188
653.3,20616.1717,-36782.6722,-43.129235,117.863,6.188
653.4,20616.43992,-36782.52187,-43.129811,117.864,6.188
653.5,20616.70815,-36782.37153,-43.130387,117.865,6.188
653.6,20616.97637,-36782.22119,-43.130963,117.865,6.188
653.7,20617.24458,-36782.07084,-43.131539,117.866,6.188
653.8,20617.5128,-36781.9205,-43.132115,117.867,6.188
653.9,20617.78102,-36781.77015,-43.132691,117.868,6.188
654,20618.04923,-36781.6198,-43.133267,117.868,6.188
654.1,20618.31745,-36781.46945,-43.133843,117.869,6.188
654.2,20618.58566,-36781.3191,-43.134419,117.87,6.188
654.3,20618.85388,-36781.16875,-43.134995,117.871,6.188
654.4,20619.12209,-36781.01839,-43.135571,117.871,6.188
654.5,20619.3903,-36780.86803,-43.136147,117.872,6.188
654.6,20619.65851,-36780.71767,-43.136723,117.873,6.188
654.7,20619.92671,-36780.56731,-43.137299,117.874,6.188
654.8,20620.19492,-36780.41695,-43.137875,117.875,6.188
654.9,20620.46313,-36780.26658,-43.138452,117.875,6.188
655,20620.73133,-36780.11621,-43.139028,117.876,6.188
655.1,20620.99954,-36779.96584,-43.139604,117.877,6.188
655.2,20621.26774,-36779.81547,-43.14018,117.878,6.187
655.3,20621.53594,-36779.6651,-43.140756,117.878,6.187
655.4,20621.80414,-36779.51472,-43.141332,117.879,6.187
655.5,20622.07234,-36779.36434,-43.141908,117.88,6.187
655.6,20622.34054,-36779.21396,-43.142484,117.881,6.187
655.7,20622.60874,-36779.06358,-43.14306,117.881,6.187
655.8,20622.87693,-36778.9132,-43.143636,117.882,6.187
655.9,20623.14513,-36778.76281,-43.144212,117.883,6.187
656,20623.41332,-36778.61242,-43.144788,117.884,6.187
656.1,20623.68151,-36778.46203,-43.145364,117.884,6.187
656.2,20623.9497,-36778.31164,-43.14594,117.885,6.187
656.3,20624.21789,-36778.16125,-43.146516,117.886,6.187
656.4,20624.48608,-36778.01085,-43.147092,117.887,6.187
656.5,20624.75427,-36777.86046,-43.147668,117.888,6.187
656.6,20625.02246,-36777.71006,-43.148244,117.888,6.187
656.7,20625.29065,-36777.55965,-43.14882,117.889,6.187
656.8,20625.55883,-36777.40925,-43.149396,117.89,6.187
656.9,20625.82702,-36777.25885,-43.149972,117.891,6.187
657,20626.0952,-36777.10844,-43.150548,117.891,6.187
657.1,20626.36338,-36776.95803,-43.151124,117.892,6.187
657.2,20626.63156,-36776.80762,-43.1517,117.893,6.187
657.3,20626.89974,-36776.65721,-43.152276,117.894,6.187
657.4,20627.16792,-36776.50679,-43.152852,117.894,6.187
657.5,20627.4361,-36776.35637,-43.153428,117.895,6.187
657.6,20627.70427,-36776.20595,-43.154004,117.896,6.187
657.7,20627.97245,-36776.05553,-43.154579,117.897,6.187
657.8,20628.24062,-36775.90511,-43.155155,117.897,6.187
657.9,20628.50879,-36775.75469,-43.155731,117.898,6.187
658,20628.77697,-36775.60426,-43.156307,117.899,6.187
658.1,20629.04514,-36775.45383,-43.156883,117.9,6.187
658.2,20629.31331,-36775.3034,-43.157459,117.901,6.187
658.3,20629.58148,-36775.15297,-43.158035,117.901,6.187
658.4,20629.84964,-36775.00253,-43.158611,117.902,6.187
658.5,20630.11781,-36774.8521,-43.159187,117.903,6.187
658.6,20630.38597,-36774.70166,-43.159763,117.904,6.187
658.7,20630.65414,-36774.55122,-43.160339,117.904,6.187
658.8,20630.9223,-36774.40077,-43.160915,117.905,6.187
658.9,20631.19046,-36774.25033,-43.161491,117.906,6.187
659,20631.45862,-36774.09988,-43.162067,117.907,6.187
659.1,20631.72678,-36773.94944,-43.162643,117.907,6.187
659.2,20631.99494,-36773.79899,-43.163219,117.908,6.187
659.3,20632.2631,-36773.64853,-43.163795,117.909,6.187
659.4,20632.53126,-36773.49808,-43.164371,117.91,6.187
659.5,20632.79941,-36773.34762,-43.164947,117.91,6.187
659.6,20633.06757,-36773.19716,-43.165522,117.911,6.187
659.7,20633.33572,-36773.0467,-43.166098,117.912,6.187
659.8,20633.60387,-36772.89624,-43.166674,117.913,6.187
659.9,20633.87202,-36772.74578,-43.16725,117.913,6.187
660,20634.14017,-36772.59531,-43.167826,117.914,6.186
660.1,20634.40832,-36772.44484,-43.168402,117.915,6.186
660.2,20634.67647,-36772.29438,-43.168978,117.916,6.186
660.3,20634.94462,-36772.1439,-43.169554,117.917,6.186
660.4,20635.21276,-36771.99343,-43.17013,117.917,6.186
660.5,20635.48091,-36771.84295,-43.170706,117.918,6.186
660.6,20635.74905,-36771.69248,-43.171282,117.919,6.186
660.7,20636.01719,-36771.542,-43.171857,117.92,6.186
660.8,20636.28533,-36771.39152,-43.172433,117.92,6.186
660.9,20636.55347,-36771.24103,-43.173009,117.921,6.186
661,20636.82161,-36771.09055,-43.173585,117.922,6.186
661.1,20637.08975,-36770.94006,-43.174161,117.923,6.186
661.2,20637.35789,-36770.78957,-43.174737,117.923,6.186
661.3,20637.62602,-36770.63908,-43.175313,117.924,6.186
661.4,20637.89416,-36770.48858,-43.175889,117.925,6.186
661.5,20638.16229,-36770.33809,-43.176465,117.926,6.186
661.6,20638.43042,-36770.18759,-43.17704,117.926,6.186
661.7,20638.69856,-36770.03709,-43.177616,117.927,6.186
661.8,20638.96669,-36769.88659,-43.178192,117.928,6.186
661.9,20639.23481,-36769.73609,-43.178768,117.929,6.186
662,20639.50294,-36769.58558,-43.179344,117.93,6.186
662.1,20639.77107,-36769.43508,-43.17992,117.93,6.186
662.2,20640.0392,-36769.28457,-43.180496,117.931,6.186
662.3,20640.30732,-36769.13406,-43.181072,117.932,6.186
662.4,20640.57544,-36768.98354,-43.181647,117.933,6.186
662.5,20640.84357,-36768.83303,-43.182223,117.933,6.186
662.6,20641.11169,-36768.68251,-43.182799,117.934,6.186
662.7,20641.37981,-36768.53199,-43.183375,117.935,6.186
662.8,20641.64793,-36768.38147,-43.183951,117.936,6.186
662.9,20641.91605,-36768.23095,-43.184527,117.936,6.186
663,20642.18416,-36768.08043,-43.185103,117.937,6.186
663.1,20642.45228,-36767.9299,-43.185678,117.938,6.186
663.2,20642.72039,-36767.77937,-43.186254,117.939,6.186
663.3,20642.98851,-36767.62884,-43.18683,117.939,6.186
663.4,20643.25662,-36767.47831,-43.187406,117.94,6.186
663.5,20643.52473,-36767.32777,-43.187982,117.941,6.186
663.6,20643.79284,-36767.17724,-43.188558,117.942,6.186
663.7,20644.06095,-36767.0267,-43.189133,117.943,6.186
663.8,20644.32906,-36766.87616,-43.189709,117.943,6.186
663.9,20644.59717,-36766.72562,-43.190285,117.944,6.186
664,20644.86527,-36766.57507,-43.190861,117.945,6.185
664.1,20645.13338,-36766.42453,-43.191437,117.946,6.185
664.2,20645.40148,-36766.27398,-43.192013,117.946,6.185
664.3,20645.66958,-36766.12343,-43.192588,117.947,6.185
664.4,20645.93769,-36765.97288,-43.193164,117.948,6.185
664.5,20646.20579,-36765.82232,-43.19374,117.949,6.185
664.6,20646.47389,-36765.67177,-43.194316,117.949,6.185
664.7,20646.74198,-36765.52121,-43.194892,117.95,6.185
664.8,20647.01008,-36765.37065,-43.195467,117.951,6.185
664.9,20647.27818,-36765.22009,-43.196043,117.952,6.185
665,20647.54627,-36765.06953,-43.196619,117.952,6.185
665.1,20647.81437,-36764.91896,-43.197195,117.953,6.185
665.2,20648.08246,-36764.76839,-43.197771,117.954,6.185
665.3,20648.35055,-36764.61782,-43.198346,117.955,6.185
665.4,20648.61864,-36764.46725,-43.198922,117.956,6.185
665.5,20648.88673,-36764.31668,-43.199498,117.956,6.185
665.6,20649.15482,-36764.1661,-43.200074,117.957,6.185
665.7,20649.42291,-36764.01552,-43.20065,117.958,6.185
665.8,20649.69099,-36763.86495,-43.201225,117.959,6.185
665.9,20649.95908,-36763.71436,-43.201801,117.959,6.185
666,20650.22716,-36763.56378,-43.202377,117.96,6.185
666.1,20650.49525,-36763.4132,-43.202953,117.961,6.185
666.2,20650.76333,-36763.26261,-43.203528,117.962,6.185
666.3,20651.03141,-36763.11202,-43.204104,117.962,6.185
666.4,20651.29949,-36762.96143,-43.20468,117.963,6.185
666.5,20651.56757,-36762.81084,-43.205256,117.964,6.185
666.6,20651.83564,-36762.66024,-43.205831,117.965,6.185
666.7,20652.10372,-36762.50964,-43.206407,117.965,6.185
666.8,20652.3718,-36762.35905,-43.206983,117.966,6.185
666.9,20652.63987,-36762.20844,-43.207559,117.967,6.185
667,20652.90794,-36762.05784,-43.208134,117.968,6.185
667.1,20653.17602,-36761.90724,-43.20871,117.969,6.185
667.2,20653.44409,-36761.75663,-43.209286,117.969,6.185
667.3,20653.71216,-36761.60602,-43.209862,117.97,6.185
667.4,20653.98022,-36761.45541,-43.210437,117.971,6.185
667.5,20654.24829,-36761.3048,-43.211013,117.972,6.184
667.6,20654.51636,-36761.15418,-43.211589,117.972,6.184
667.7,20654.78442,-36761.00357,-43.212165,117.973,6.184
667.8,20655.05249,-36760.85295,-43.21274,117.974,6.184
667.9,20655.32055,-36760.70233,-43.213316,117.975,6.184
668,20655.58861,-36760.55171,-43.213892,117.975,6.184
668.1,20655.85668,-36760.40108,-43.214468,117.976,6.184
668.2,20656.12474,-36760.25046,-43.215043,117.977,6.184
668.3,20656.39279,-36760.09983,-43.215619,117.978,6.184
668.4,20656.66085,-36759.9492,-43.216195,117.978,6.184
668.5,20656.92891,-36759.79857,-43.216771,117.979,6.184
668.6,20657.19696,-36759.64793,-43.217346,117.98,6.184
668.7,20657.46502,-36759.4973,-43.217922,117.981,6.184
668.8,20657.73307,-36759.34666,-43.218498,117.982,6.184
668.9,20658.00112,-36759.19602,-43.219073,117.982,6.184
669,20658.26918,-36759.04538,-43.219649,117.983,6.184
669.1,20658.53723,-36758.89473,-43.220225,117.984,6.184
669.2,20658.80527,-36758.74409,-43.220801,117.985,6.184
669.3,20659.07332,-36758.59344,-43.221376,117.985,6.184
669.4,20659.34137,-36758.44279,-43.221952,117.986,6.184
669.5,20659.60941,-36758.29214,-43.222528,117.987,6.184
669.6,20659.87746,-36758.14148,-43.223103,117.988,6.184
669.7,20660.1455,-36757.99083,-43.223679,117.988,6.184
669.8,20660.41354,-36757.84017,-43.224255,117.989,6.184
669.9,20660.68159,-36757.68951,-43.22483,117.99,6.184
670,20660.94963,-36757.53885,-43.225406,117.991,6.184
670.1,20661.21767,-36757.38819,-43.225982,117.991,6.184
670.2,20661.4857,-36757.23752,-43.226557,117.992,6.184
670.3,20661.75374,-36757.08685,-43.227133,117.993,6.184
670.4,20662.02178,-36756.93618,-43.227709,117.994,6.184
670.5,20662.28981,-36756.78551,-43.228284,117.995,6.184
670.6,20662.55784,-36756.63484,-43.22886,117.995,6.183
670.7,20662.82588,-36756.48417,-43.229436,117.996,6.183
670.8,20663.09391,-36756.33349,-43.230011,117.997,6.183
670.9,20663.36194,-36756.18281,-43.230587,117.998,6.183
671,20663.62997,-36756.03213,-43.231163,117.998,6.183
671.1,20663.898,-36755.88145,-43.231738,117.999,6.183
671.2,20664.16602,-36755.73076,-43.232314,118,6.183
671.3,20664.43405,-36755.58007,-43.23289,118.001,6.183
671.4,20664.70207,-36755.42939,-43.233465,118.001,6.183
671.5,20664.9701,-36755.27869,-43.234041,118.002,6.183
671.6,20665.23812,-36755.128,-43.234617,118.003,6.183
671.7,20665.50614,-36754.97731,-43.235192,118.004,6.183
671.8,20665.77416,-36754.82661,-43.235768,118.004,6.183
671.9,20666.04218,-36754.67591,-43.236344,118.005,6.183
672,20666.3102,-36754.52521,-43.236919,118.006,6.183
672.1,20666.57822,-36754.37451,-43.237495,118.007,6.183
672.2,20666.84623,-36754.22381,-43.238071,118.008,6.183
672.3,20667.11425,-36754.0731,-43.238646,118.008,6.183
672.4,20667.38226,-36753.92239,-43.239222,118.009,6.183
672.5,20667.65027,-36753.77168,-43.239797,118.01,6.183
672.6,20667.91828,-36753.62097,-43.240373,118.011,6.183
672.7,20668.1863,-36753.47025,-43.240949,118.011,6.183
672.8,20668.4543,-36753.31954,-43.241524,118.012,6.183
672.9,20668.72231,-36753.16882,-43.2421,118.013,6.183
673,20668.99032,-36753.0181,-43.242676,118.014,6.183
673.1,20669.25833,-36752.86738,-43.243251,118.014,6.183
673.2,20669.52633,-36752.71665,-43.243827,118.015,6.183
673.3,20669.79434,-36752.56593,-43.244402,118.016,6.183
673.4,20670.06234,-36752.4152,-43.244978,118.017,6.182
673.5,20670.33034,-36752.26447,-43.245554,118.017,6.182
673.6,20670.59834,-36752.11374,-43.246129,118.018,6.182
673.7,20670.86634,-36751.963,-43.246705,118.019,6.182
673.8,20671.13434,-36751.81227,-43.24728,118.02,6.182
673.9,20671.40234,-36751.66153,-43.247856,118.021,6.182
674,20671.67033,-36751.51079,-43.248432,118.021,6.182
674.1,20671.93833,-36751.36005,-43.249007,118.022,6.182
674.2,20672.20632,-36751.20931,-43.249583,118.023,6.182
674.3,20672.47431,-36751.05856,-43.250158,118.024,6.182
674.4,20672.74231,-36750.90781,-43.250734,118.024,6.182
674.5,20673.0103,-36750.75706,-43.25131,118.025,6.182
674.6,20673.27829,-36750.60631,-43.251885,118.026,6.182
674.7,20673.54627,-36750.45556,-43.252461,118.027,6.182
674.8,20673.81426,-36750.3048,-43.253036,118.027,6.182
674.9,20674.08225,-36750.15405,-43.253612,118.028,6.182
675,20674.35023,-36750.00329,-43.254187,118.029,6.182
675.1,20674.61822,-36749.85253,-43.254763,118.03,6.182
675.2,20674.8862,-36749.70176,-43.255339,118.031,6.182
675.3,20675.15418,-36749.551,-43.255914,118.031,6.182
675.4,20675.42216,-36749.40023,-43.25649,118.032,6.182
675.5,20675.69014,-36749.24946,-43.257065,118.033,6.182
675.6,20675.95812,-36749.09869,-43.257641,118.034,6.182
675.7,20676.2261,-36748.94792,-43.258216,118.034,6.182
675.8,20676.49408,-36748.79715,-43.258792,118.035,6.182
675.9,20676.76205,-36748.64637,-43.259367,118.036,6.182
676,20677.03002,-36748.49559,-43.259943,118.037,6.182
676.1,20677.298,-36748.34481,-43.260519,118.037,6.181
676.2,20677.56597,-36748.19403,-43.261094,118.038,6.181
676.3,20677.83394,-36748.04324,-43.26167,118.039,6.181
676.4,20678.10191,-36747.89246,-43.262245,118.04,6.181
676.5,20678.36988,-36747.74167,-43.262821,118.04,6.181
676.6,20678.63785,-36747.59088,-43.263396,118.041,6.181
676.7,20678.90581,-36747.44008,-43.263972,118.042,6.181
676.8,20679.17378,-36747.28929,-43.264547,118.043,6.181
676.9,20679.44174,-36747.13849,-43.265123,118.044,6.181
677,20679.70971,-36746.9877,-43.265698,118.044,6.181
677.1,20679.97767,-36746.8369,-43.266274,118.045,6.181
677.2,20680.24563,-36746.68609,-43.266849,118.046,6.181
677.3,20680.51359,-36746.53529,-43.267425,118.047,6.181
677.4,20680.78155,-36746.38448,-43.268,118.047,6.181
677.5,20681.04951,-36746.23368,-43.268576,118.048,6.181
677.6,20681.31746,-36746.08287,-43.269151,118.049,6.181
677.7,20681.58542,-36745.93205,-43.269727,118.05,6.181
677.8,20681.85337,-36745.78124,-43.270302,118.05,6.181
677.9,20682.12133,-36745.63042,-43.270878,118.051,6.181
678,20682.38928,-36745.47961,-43.271453,118.052,6.181
678.1,20682.65723,-36745.32879,-43.272029,118.053,6.181
678.2,20682.92518,-36745.17797,-43.272604,118.053,6.181
678.3,20683.19313,-36745.02714,-43.27318,118.054,6.181
678.4,20683.46108,-36744.87632,-43.273755,118.055,6.181
678.5,20683.72902,-36744.72549,-43.274331,118.056,6.18
678.6,20683.99697,-36744.57466,-43.274906,118.057,6.18
678.7,20684.26491,-36744.42383,-43.275482,118.057,6.18
678.8,20684.53286,-36744.27299,-43.276057,118.058,6.18
678.9,20684.8008,-36744.12216,-43.276633,118.059,6.18
679,20685.06874,-36743.97132,-43.277208,118.06,6.18
679.1,20685.33668,-36743.82048,-43.277784,118.06,6.18
679.2,20685.60462,-36743.66964,-43.278359,118.061,6.18
679.3,20685.87256,-36743.5188,-43.278935,118.062,6.18
679.4,20686.14049,-36743.36795,-43.27951,118.063,6.18
679.5,20686.40843,-36743.21711,-43.280086,118.063,6.18
679.6,20686.67636,-36743.06626,-43.280661,118.064,6.18
679.7,20686.9443,-36742.91541,-43.281237,118.065,6.18
679.8,20687.21223,-36742.76455,-43.281812,118.066,6.18
