Time (EpSec),x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec)
377.2,3922.833704,-4232.550701,3727.739333,-1.658472,0.116993,1.575965
377.3,3922.667832,-4232.538976,3727.896906,-1.658954,0.117514,1.575507
377.4,3922.501913,-4232.527198,3728.054434,-1.659436,0.118034,1.575048
377.5,3922.335945,-4232.515369,3728.211916,-1.659918,0.118554,1.57459
377.6,3922.169929,-4232.503487,3728.369352,-1.6604,0.119075,1.574132
377.7,3922.003865,-4232.491554,3728.526742,-1.660882,0.119595,1.573673
377.8,3921.837753,-4232.479568,3728.684087,-1.661364,0.120115,1.573215
377.9,3921.671592,-4232.467531,3728.841385,-1.661847,0.120635,1.572757
378,3921.505383,-4232.455441,3728.998638,-1.662329,0.121156,1.572298
378.1,3921.339126,-4232.4433,3729.155845,-1.662811,0.121676,1.57184
378.2,3921.172821,-4232.431106,3729.313006,-1.663293,0.122196,1.571382
378.3,3921.006468,-4232.41886,3729.470121,-1.663775,0.122717,1.570923
378.4,3920.840066,-4232.406563,3729.627191,-1.664257,0.123237,1.570465
378.5,3920.673617,-4232.394213,3729.784214,-1.664739,0.123757,1.570006
378.6,3920.507119,-4232.381811,3729.941192,-1.665221,0.124278,1.569548
378.7,3920.340572,-4232.369358,3730.098124,-1.665703,0.124798,1.569089
378.8,3920.173978,-4232.356852,3730.25501,-1.666185,0.125318,1.56863
378.9,3920.007335,-4232.344294,3730.41185,-1.666667,0.125839,1.568172
379,3919.840645,-4232.331684,3730.568644,-1.667149,0.126359,1.567713
379.1,3919.673906,-4232.319022,3730.725392,-1.66763,0.126879,1.567254
379.2,3919.507119,-4232.306308,3730.882095,-1.668112,0.1274,1.566796
379.3,3919.340283,-4232.293542,3731.038752,-1.668594,0.12792,1.566337
379.4,3919.1734,-4232.280724,3731.195362,-1.669076,0.12844,1.565878
379.5,3919.006468,-4232.267854,3731.351927,-1.669558,0.128961,1.56542
379.6,3918.839488,-4232.254932,3731.508446,-1.67004,0.129481,1.564961
379.7,3918.67246,-4232.241958,3731.664919,-1.670522,0.130001,1.564502
379.8,3918.505384,-4232.228932,3731.821347,-1.671003,0.130522,1.564043
379.9,3918.338259,-4232.215854,3731.977728,-1.671485,0.131042,1.563584
380,3918.171087,-4232.202723,3732.134064,-1.671967,0.131562,1.563126
380.1,3918.003866,-4232.189541,3732.290353,-1.672449,0.132083,1.562667
380.2,3917.836597,-4232.176307,3732.446597,-1.67293,0.132603,1.562208
380.3,3917.66928,-4232.163021,3732.602795,-1.673412,0.133123,1.561749
380.4,3917.501915,-4232.149682,3732.758947,-1.673894,0.133644,1.56129
380.5,3917.334501,-4232.136292,3732.915053,-1.674375,0.134164,1.560831
380.6,3917.16704,-4232.122849,3733.071113,-1.674857,0.134684,1.560372
380.7,3916.99953,-4232.109355,3733.227127,-1.675339,0.135205,1.559913
380.8,3916.831972,-4232.095808,3733.383095,-1.67582,0.135725,1.559454
380.9,3916.664366,-4232.08221,3733.539018,-1.676302,0.136246,1.558995
381,3916.496712,-4232.068559,3733.694894,-1.676783,0.136766,1.558536
381.1,3916.329009,-4232.054857,3733.850725,-1.677265,0.137286,1.558077
381.2,3916.161259,-4232.041102,3734.00651,-1.677746,0.137807,1.557618
381.3,3915.99346,-4232.027295,3734.162249,-1.678228,0.138327,1.557158
381.4,3915.825613,-4232.013437,3734.317941,-1.67871,0.138847,1.556699
381.5,3915.657718,-4231.999526,3734.473588,-1.679191,0.139368,1.55624
381.6,3915.489775,-4231.985563,3734.629189,-1.679673,0.139888,1.555781
381.7,3915.321783,-4231.971548,3734.784745,-1.680154,0.140409,1.555322
381.8,3915.153744,-4231.957481,3734.940254,-1.680635,0.140929,1.554862
381.9,3914.985656,-4231.943363,3735.095717,-1.681117,0.141449,1.554403
382,3914.817521,-4231.929192,3735.251134,-1.681598,0.14197,1.553944
382.1,3914.649337,-4231.914969,3735.406506,-1.68208,0.14249,1.553484
382.2,3914.481105,-4231.900694,3735.561831,-1.682561,0.143011,1.553025
382.3,3914.312825,-4231.886366,3735.717111,-1.683042,0.143531,1.552566
382.4,3914.144496,-4231.871987,3735.872344,-1.683524,0.144051,1.552106
382.5,3913.97612,-4231.857556,3736.027532,-1.684005,0.144572,1.551647
382.6,3913.807695,-4231.843073,3736.182674,-1.684486,0.145092,1.551187
382.7,3913.639222,-4231.828538,3736.337769,-1.684968,0.145613,1.550728
382.8,3913.470702,-4231.81395,3736.492819,-1.685449,0.146133,1.550268
382.9,3913.302133,-4231.799311,3736.647823,-1.68593,0.146654,1.549809
383,3913.133516,-4231.78462,3736.802781,-1.686412,0.147174,1.549349
383.1,3912.96485,-4231.769876,3736.957693,-1.686893,0.147694,1.54889
383.2,3912.796137,-4231.755081,3737.112559,-1.687374,0.148215,1.54843
383.3,3912.627376,-4231.740233,3737.267379,-1.687855,0.148735,1.54797
383.4,3912.458566,-4231.725334,3737.422153,-1.688336,0.149256,1.547511
383.5,3912.289708,-4231.710382,3737.576881,-1.688818,0.149776,1.547051
383.6,3912.120802,-4231.695378,3737.731563,-1.689299,0.150297,1.546591
383.7,3911.951849,-4231.680323,3737.886199,-1.68978,0.150817,1.546132
383.8,3911.782847,-4231.665215,3738.04079,-1.690261,0.151338,1.545672
383.9,3911.613796,-4231.650055,3738.195334,-1.690742,0.151858,1.545212
384,3911.444698,-4231.634843,3738.349832,-1.691223,0.152378,1.544752
384.1,3911.275552,-4231.61958,3738.504284,-1.691704,0.152899,1.544293
384.2,3911.106357,-4231.604264,3738.658691,-1.692185,0.153419,1.543833
384.3,3910.937115,-4231.588896,3738.813051,-1.692666,0.15394,1.543373
384.4,3910.767824,-4231.573476,3738.967365,-1.693147,0.15446,1.542913
384.5,3910.598485,-4231.558004,3739.121634,-1.693628,0.154981,1.542453
384.6,3910.429098,-4231.54248,3739.275856,-1.694109,0.155501,1.541993
384.7,3910.259663,-4231.526903,3739.430032,-1.69459,0.156022,1.541533
384.8,3910.09018,-4231.511275,3739.584163,-1.695071,0.156542,1.541073
384.9,3909.920649,-4231.495595,3739.738247,-1.695552,0.157063,1.540613
385,3909.75107,-4231.479863,3739.892285,-1.696033,0.157583,1.540153
385.1,3909.581442,-4231.464078,3740.046278,-1.696514,0.158104,1.539693
385.2,3909.411767,-4231.448242,3740.200224,-1.696995,0.158624,1.539233
385.3,3909.242043,-4231.432353,3740.354124,-1.697476,0.159145,1.538773
385.4,3909.072272,-4231.416413,3740.507979,-1.697957,0.159665,1.538313
385.5,3908.902452,-4231.40042,3740.661787,-1.698438,0.160186,1.537853
385.6,3908.732584,-4231.384376,3740.815549,-1.698918,0.160706,1.537393
385.7,3908.562668,-4231.368279,3740.969265,-1.699399,0.161227,1.536933
385.8,3908.392704,-4231.35213,3741.122936,-1.69988,0.161747,1.536472
385.9,3908.222692,-4231.33593,3741.27656,-1.700361,0.162268,1.536012
386,3908.052632,-4231.319677,3741.430138,-1.700842,0.162788,1.535552
386.1,3907.882524,-4231.303372,3741.58367,-1.701322,0.163309,1.535092
386.2,3907.712368,-4231.287015,3741.737156,-1.701803,0.163829,1.534631
386.3,3907.542163,-4231.270606,3741.890597,-1.702284,0.16435,1.534171
386.4,3907.371911,-4231.254145,3742.043991,-1.702764,0.16487,1.533711
386.5,3907.201611,-4231.237632,3742.197339,-1.703245,0.165391,1.53325
386.6,3907.031262,-4231.221067,3742.350641,-1.703726,0.165912,1.53279
386.7,3906.860865,-4231.20445,3742.503897,-1.704206,0.166432,1.53233
386.8,3906.690421,-4231.18778,3742.657107,-1.704687,0.166953,1.531869
386.9,3906.519928,-4231.171059,3742.810271,-1.705168,0.167473,1.531409
387,3906.349387,-4231.154286,3742.963388,-1.705648,0.167994,1.530948
387.1,3906.178798,-4231.13746,3743.11646,-1.706129,0.168514,1.530488
387.2,3906.008161,-4231.120583,3743.269486,-1.70661,0.169035,1.530027
387.3,3905.837476,-4231.103653,3743.422466,-1.70709,0.169555,1.529567
387.4,3905.666743,-4231.086672,3743.575399,-1.707571,0.170076,1.529106
387.5,3905.495962,-4231.069638,3743.728287,-1.708051,0.170597,1.528645
387.6,3905.325133,-4231.052552,3743.881128,-1.708532,0.171117,1.528185
387.7,3905.154256,-4231.035415,3744.033924,-1.709012,0.171638,1.527724
387.8,3904.983331,-4231.018225,3744.186673,-1.709493,0.172158,1.527263
387.9,3904.812357,-4231.000983,3744.339376,-1.709973,0.172679,1.526803
388,3904.641336,-4230.983689,3744.492034,-1.710454,0.1732,1.526342
388.1,3904.470267,-4230.966343,3744.644645,-1.710934,0.17372,1.525881
388.2,3904.299149,-4230.948945,3744.79721,-1.711414,0.174241,1.525421
388.3,3904.127984,-4230.931495,3744.949729,-1.711895,0.174761,1.52496
388.4,3903.95677,-4230.913993,3745.102202,-1.712375,0.175282,1.524499
388.5,3903.785509,-4230.896439,3745.254629,-1.712856,0.175803,1.524038
388.6,3903.614199,-4230.878832,3745.407009,-1.713336,0.176323,1.523577
388.7,3903.442842,-4230.861174,3745.559344,-1.713816,0.176844,1.523116
388.8,3903.271436,-4230.843464,3745.711633,-1.714297,0.177364,1.522655
388.9,3903.099982,-4230.825701,3745.863875,-1.714777,0.177885,1.522194
389,3902.928481,-4230.807887,3746.016072,-1.715257,0.178406,1.521733
389.1,3902.756931,-4230.79002,3746.168222,-1.715737,0.178926,1.521273
389.2,3902.585333,-4230.772101,3746.320326,-1.716218,0.179447,1.520811
389.3,3902.413687,-4230.754131,3746.472384,-1.716698,0.179968,1.52035
389.4,3902.241994,-4230.736108,3746.624396,-1.717178,0.180488,1.519889
389.5,3902.070252,-4230.718033,3746.776362,-1.717658,0.181009,1.519428
389.6,3901.898462,-4230.699906,3746.928282,-1.718139,0.181529,1.518967
389.7,3901.726624,-4230.681727,3747.080156,-1.718619,0.18205,1.518506
389.8,3901.554738,-4230.663496,3747.231983,-1.719099,0.182571,1.518045
389.9,3901.382804,-4230.645213,3747.383765,-1.719579,0.183091,1.517584
390,3901.210822,-4230.626878,3747.5355,-1.720059,0.183612,1.517123
390.1,3901.038792,-4230.60849,3747.687189,-1.720539,0.184133,1.516661
390.2,3900.866714,-4230.590051,3747.838832,-1.721019,0.184653,1.5162
390.3,3900.694588,-4230.57156,3747.990429,-1.721499,0.185174,1.515739
390.4,3900.522415,-4230.553016,3748.14198,-1.72198,0.185695,1.515278
390.5,3900.350193,-4230.534421,3748.293485,-1.72246,0.186216,1.514816
390.6,3900.177923,-4230.515773,3748.444943,-1.72294,0.186736,1.514355
390.7,3900.005605,-4230.497074,3748.596356,-1.72342,0.187257,1.513894
390.8,3899.833239,-4230.478322,3748.747722,-1.7239,0.187778,1.513432
390.9,3899.660825,-4230.459518,3748.899042,-1.72438,0.188298,1.512971
391,3899.488363,-4230.440662,3749.050316,-1.72486,0.188819,1.512509
391.1,3899.315853,-4230.421754,3749.201544,-1.72534,0.18934,1.512048
391.2,3899.143295,-4230.402794,3749.352726,-1.72582,0.18986,1.511586
391.3,3898.970689,-4230.383782,3749.503861,-1.726299,0.190381,1.511125
391.4,3898.798035,-4230.364718,3749.65495,-1.726779,0.190902,1.510663
391.5,3898.625333,-4230.345602,3749.805994,-1.727259,0.191423,1.510202
391.6,3898.452583,-4230.326434,3749.956991,-1.727739,0.191943,1.50974
391.7,3898.279785,-4230.307213,3750.107942,-1.728219,0.192464,1.509279
391.8,3898.106939,-4230.287941,3750.258847,-1.728699,0.192985,1.508817
391.9,3897.934045,-4230.268616,3750.409705,-1.729179,0.193505,1.508355
392,3897.761104,-4230.24924,3750.560518,-1.729659,0.194026,1.507894
392.1,3897.588114,-4230.229811,3750.711284,-1.730138,0.194547,1.507432
392.2,3897.415076,-4230.21033,3750.862004,-1.730618,0.195068,1.50697
392.3,3897.24199,-4230.190797,3751.012678,-1.731098,0.195588,1.506508
392.4,3897.068856,-4230.171213,3751.163306,-1.731578,0.196109,1.506047
392.5,3896.895675,-4230.151576,3751.313887,-1.732057,0.19663,1.505585
392.6,3896.722445,-4230.131887,3751.464423,-1.732537,0.197151,1.505123
392.7,3896.549167,-4230.112145,3751.614912,-1.733017,0.197671,1.504661
392.8,3896.375841,-4230.092352,3751.765355,-1.733497,0.198192,1.504199
392.9,3896.202468,-4230.072507,3751.915752,-1.733976,0.198713,1.503737
393,3896.029046,-4230.05261,3752.066102,-1.734456,0.199234,1.503275
393.1,3895.855577,-4230.03266,3752.216407,-1.734936,0.199755,1.502813
393.2,3895.682059,-4230.012659,3752.366665,-1.735415,0.200275,1.502351
393.3,3895.508494,-4229.992605,3752.516877,-1.735895,0.200796,1.50189
393.4,3895.33488,-4229.9725,3752.667043,-1.736374,0.201317,1.501427
393.5,3895.161219,-4229.952342,3752.817162,-1.736854,0.201838,1.500965
393.6,3894.987509,-4229.932132,3752.967236,-1.737334,0.202359,1.500503
393.7,3894.813752,-4229.91187,3753.117263,-1.737813,0.202879,1.500041
393.8,3894.639947,-4229.891556,3753.267244,-1.738293,0.2034,1.499579
393.9,3894.466093,-4229.87119,3753.417179,-1.738772,0.203921,1.499117
394,3894.292192,-4229.850772,3753.567068,-1.739252,0.204442,1.498655
394.1,3894.118243,-4229.830302,3753.71691,-1.739731,0.204963,1.498193
394.2,3893.944246,-4229.809779,3753.866706,-1.740211,0.205483,1.49773
394.3,3893.770201,-4229.789205,3754.016456,-1.74069,0.206004,1.497268
394.4,3893.596108,-4229.768578,3754.16616,-1.74117,0.206525,1.496806
394.5,3893.421967,-4229.7479,3754.315817,-1.741649,0.207046,1.496344
394.6,3893.247778,-4229.727169,3754.465428,-1.742128,0.207567,1.495881
394.7,3893.073541,-4229.706387,3754.614993,-1.742608,0.208088,1.495419
394.8,3892.899257,-4229.685552,3754.764512,-1.743087,0.208609,1.494957
394.9,3892.724924,-4229.664665,3754.913985,-1.743567,0.209129,1.494494
395,3892.550543,-4229.643726,3755.063411,-1.744046,0.20965,1.494032
395.1,3892.376115,-4229.622735,3755.212791,-1.744525,0.210171,1.493569
395.2,3892.201638,-4229.601692,3755.362125,-1.745005,0.210692,1.493107
395.3,3892.027114,-4229.580596,3755.511413,-1.745484,0.211213,1.492644
395.4,3891.852541,-4229.559449,3755.660654,-1.745963,0.211734,1.492182
395.5,3891.677921,-4229.53825,3755.809849,-1.746443,0.212255,1.491719
395.6,3891.503253,-4229.516998,3755.958998,-1.746922,0.212776,1.491257
395.7,3891.328537,-4229.495695,3756.1081,-1.747401,0.213296,1.490794
395.8,3891.153773,-4229.474339,3756.257157,-1.74788,0.213817,1.490332
395.9,3890.978961,-4229.452931,3756.406167,-1.74836,0.214338,1.489869
396,3890.804101,-4229.431471,3756.55513,-1.748839,0.214859,1.489406
396.1,3890.629193,-4229.409959,3756.704048,-1.749318,0.21538,1.488944
396.2,3890.454237,-4229.388395,3756.852919,-1.749797,0.215901,1.488481
396.3,3890.279234,-4229.366779,3757.001744,-1.750276,0.216422,1.488018
396.4,3890.104182,-4229.345111,3757.150523,-1.750755,0.216943,1.487556
396.5,3889.929082,-4229.32339,3757.299255,-1.751235,0.217464,1.487093
396.6,3889.753935,-4229.301618,3757.447941,-1.751714,0.217985,1.48663
396.7,3889.57874,-4229.279794,3757.596581,-1.752193,0.218506,1.486167
396.8,3889.403496,-4229.257917,3757.745175,-1.752672,0.219027,1.485704
396.9,3889.228205,-4229.235988,3757.893722,-1.753151,0.219547,1.485241
397,3889.052866,-4229.214007,3758.042223,-1.75363,0.220068,1.484779
397.1,3888.877479,-4229.191975,3758.190678,-1.754109,0.220589,1.484316
397.2,3888.702044,-4229.16989,3758.339086,-1.754588,0.22111,1.483853
397.3,3888.526562,-4229.147752,3758.487448,-1.755067,0.221631,1.48339
397.4,3888.351031,-4229.125563,3758.635764,-1.755546,0.222152,1.482927
397.5,3888.175452,-4229.103322,3758.784034,-1.756025,0.222673,1.482464
397.6,3887.999826,-4229.081029,3758.932257,-1.756504,0.223194,1.482001
397.7,3887.824152,-4229.058683,3759.080434,-1.756983,0.223715,1.481538
397.8,3887.648429,-4229.036286,3759.228564,-1.757462,0.224236,1.481074
397.9,3887.472659,-4229.013836,3759.376649,-1.757941,0.224757,1.480611
398,3887.296841,-4228.991334,3759.524687,-1.75842,0.225278,1.480148
398.1,3887.120975,-4228.96878,3759.672678,-1.758899,0.225799,1.479685
398.2,3886.945061,-4228.946174,3759.820624,-1.759378,0.22632,1.479222
398.3,3886.7691,-4228.923516,3759.968523,-1.759856,0.226841,1.478759
398.4,3886.59309,-4228.900806,3760.116375,-1.760335,0.227362,1.478295
398.5,3886.417033,-4228.878044,3760.264182,-1.760814,0.227883,1.477832
398.6,3886.240927,-4228.855229,3760.411942,-1.761293,0.228404,1.477369
398.7,3886.064774,-4228.832363,3760.559655,-1.761772,0.228925,1.476905
398.8,3885.888573,-4228.809444,3760.707323,-1.762251,0.229446,1.476442
398.9,3885.712324,-4228.786474,3760.854944,-1.762729,0.229967,1.475979
399,3885.536027,-4228.763451,3761.002519,-1.763208,0.230488,1.475515
399.1,3885.359682,-4228.740376,3761.150047,-1.763687,0.231009,1.475052
399.2,3885.18329,-4228.717249,3761.297529,-1.764166,0.23153,1.474588
399.3,3885.006849,-4228.69407,3761.444965,-1.764644,0.232052,1.474125
399.4,3884.830361,-4228.670839,3761.592354,-1.765123,0.232573,1.473661
399.5,3884.653825,-4228.647555,3761.739697,-1.765602,0.233094,1.473198
399.6,3884.477241,-4228.62422,3761.886994,-1.76608,0.233615,1.472734
399.7,3884.300609,-4228.600833,3762.034244,-1.766559,0.234136,1.472271
399.8,3884.123929,-4228.577393,3762.181448,-1.767038,0.234657,1.471807
399.9,3883.947201,-4228.553901,3762.328605,-1.767516,0.235178,1.471344
400,3883.770426,-4228.530357,3762.475716,-1.767995,0.235699,1.47088
400.1,3883.593602,-4228.506761,3762.622781,-1.768473,0.23622,1.470416
400.2,3883.416731,-4228.483113,3762.7698,-1.768952,0.236741,1.469953
400.3,3883.239812,-4228.459413,3762.916772,-1.769431,0.237262,1.469489
400.4,3883.062845,-4228.435661,3763.063697,-1.769909,0.237783,1.469025
400.5,3882.88583,-4228.411856,3763.210577,-1.770388,0.238305,1.468561
400.6,3882.708767,-4228.388,3763.35741,-1.770866,0.238826,1.468098
400.7,3882.531657,-4228.364091,3763.504196,-1.771345,0.239347,1.467634
400.8,3882.354498,-4228.34013,3763.650936,-1.771823,0.239868,1.46717
400.9,3882.177292,-4228.316118,3763.79763,-1.772302,0.240389,1.466706
401,3882.000038,-4228.292053,3763.944278,-1.77278,0.24091,1.466242
401.1,3881.822736,-4228.267936,3764.090879,-1.773259,0.241431,1.465778
401.2,3881.645386,-4228.243766,3764.237433,-1.773737,0.241953,1.465314
401.3,3881.467989,-4228.219545,3764.383942,-1.774216,0.242474,1.46485
401.4,3881.290543,-4228.195272,3764.530403,-1.774694,0.242995,1.464386
401.5,3881.11305,-4228.170946,3764.676819,-1.775172,0.243516,1.463922
401.6,3880.935509,-4228.146568,3764.823188,-1.775651,0.244037,1.463458
401.7,3880.75792,-4228.122139,3764.96951,-1.776129,0.244558,1.462994
401.8,3880.580283,-4228.097657,3765.115787,-1.776607,0.24508,1.46253
401.9,3880.402598,-4228.073123,3765.262016,-1.777086,0.245601,1.462066
402,3880.224866,-4228.048537,3765.4082,-1.777564,0.246122,1.461602
402.1,3880.047085,-4228.023898,3765.554337,-1.778042,0.246643,1.461138
402.2,3879.869257,-4227.999208,3765.700427,-1.778521,0.247164,1.460673
402.3,3879.691381,-4227.974466,3765.846471,-1.778999,0.247685,1.460209
402.4,3879.513457,-4227.949671,3765.992469,-1.779477,0.248207,1.459745
402.5,3879.335486,-4227.924824,3766.13842,-1.779955,0.248728,1.459281
402.6,3879.157466,-4227.899925,3766.284325,-1.780434,0.249249,1.458816
402.7,3878.979399,-4227.874974,3766.430184,-1.780912,0.24977,1.458352
402.8,3878.801284,-4227.849971,3766.575996,-1.78139,0.250292,1.457888
402.9,3878.623121,-4227.824916,3766.721761,-1.781868,0.250813,1.457423
403,3878.44491,-4227.799809,3766.86748,-1.782346,0.251334,1.456959
403.1,3878.266652,-4227.774649,3767.013153,-1.782825,0.251855,1.456494
403.2,3878.088345,-4227.749438,3767.158779,-1.783303,0.252377,1.45603
403.3,3877.909991,-4227.724174,3767.304359,-1.783781,0.252898,1.455566
403.4,3877.731589,-4227.698858,3767.449892,-1.784259,0.253419,1.455101
403.5,3877.553139,-4227.67349,3767.595379,-1.784737,0.25394,1.454637
403.6,3877.374642,-4227.64807,3767.74082,-1.785215,0.254462,1.454172
403.7,3877.196096,-4227.622598,3767.886214,-1.785693,0.254983,1.453707
403.8,3877.017503,-4227.597074,3768.031561,-1.786171,0.255504,1.453243
403.9,3876.838862,-4227.571497,3768.176862,-1.786649,0.256025,1.452778
404,3876.660173,-4227.545868,3768.322117,-1.787127,0.256547,1.452313
404.1,3876.481436,-4227.520188,3768.467325,-1.787605,0.257068,1.451849
404.2,3876.302652,-4227.494455,3768.612486,-1.788083,0.257589,1.451384
404.3,3876.12382,-4227.46867,3768.757602,-1.788561,0.258111,1.450919
404.4,3875.94494,-4227.442833,3768.90267,-1.789039,0.258632,1.450455
404.5,3875.766012,-4227.416943,3769.047693,-1.789517,0.259153,1.44999
404.6,3875.587036,-4227.391002,3769.192668,-1.789995,0.259675,1.449525
